name;nodes;edges;edge_percentage;algorithm;k;independent_k;result;solution;elapsed_time
graph_26_0.125.gml;26;40;0.125;clever;0.5;13;True;(11, 68):(72, 79):(47, 21):(41, 72):(13, 46):(99, 58):(3, 1):(100, 6):(33, 37):(27, 93):(84, 31):(44, 53):(100, 40);0.001001119613647461
graph_26_0.125.gml;26;40;0.125;clever;0.75;19;False;-1;0.002002716064453125
graph_26_0.25.gml;26;81;0.25;clever;0.125;3;True;(11, 68):(44, 53):(41, 72);0.002997159957885742
graph_26_0.25.gml;26;81;0.25;clever;0.25;6;True;(11, 68):(41, 72):(33, 37):(99, 58):(44, 53):(100, 6);0.012999773025512695
graph_26_0.25.gml;26;81;0.25;clever;0.5;13;False;-1;0.008028984069824219
graph_26_0.25.gml;26;81;0.25;clever;0.75;19;False;-1;0.0019989013671875
graph_26_0.5.gml;26;162;0.5;clever;0.125;3;True;(11, 68):(82, 1):(91, 76);0.014033079147338867
graph_26_0.5.gml;26;162;0.5;clever;0.25;6;True;(80, 61):(100, 6):(33, 37):(1, 100):(41, 72):(64, 8);0.015039920806884766
graph_26_0.5.gml;26;162;0.5;clever;0.5;13;False;-1;0.005027294158935547
graph_26_0.5.gml;26;162;0.5;clever;0.75;19;False;-1;0.0029964447021484375
graph_26_0.75.gml;26;243;0.75;clever;0.125;3;True;(33, 37):(41, 72):(100, 6);0.010046243667602539
graph_26_0.75.gml;26;243;0.75;clever;0.25;6;False;-1;0.006994009017944336
graph_26_0.75.gml;26;243;0.75;clever;0.5;13;False;-1;0.004998445510864258
graph_26_0.75.gml;26;243;0.75;clever;0.75;19;False;-1;0.0029997825622558594
graph_27_0.125.gml;27;43;0.125;clever;0.125;3;True;(63, 50):(84, 31):(33, 37);0.0
graph_27_0.125.gml;27;43;0.125;clever;0.25;6;True;(11, 68):(63, 50):(41, 72):(33, 37):(84, 31):(100, 6);0.0029952526092529297
graph_27_0.125.gml;27;43;0.125;clever;0.5;13;True;(11, 68):(72, 79):(41, 72):(3, 1):(18, 19):(100, 6):(80, 61):(63, 50):(64, 29):(33, 37):(27, 93):(84, 31):(55, 83);0.003989458084106445
graph_27_0.125.gml;27;43;0.125;clever;0.75;20;False;-1;0.0020017623901367188
graph_27_0.25.gml;27;87;0.25;clever;0.125;3;True;(11, 68):(33, 37):(100, 6);0.0039980411529541016
graph_27_0.25.gml;27;87;0.25;clever;0.25;6;True;(11, 68):(72, 79):(41, 72):(13, 46):(33, 37):(100, 6);0.00599980354309082
graph_27_0.25.gml;27;87;0.25;clever;0.5;13;False;-1;0.0060002803802490234
graph_27_0.25.gml;27;87;0.25;clever;0.75;20;False;-1;0.0029997825622558594
graph_27_0.5.gml;27;175;0.5;clever;0.125;3;True;(11, 68):(41, 72):(100, 6);0.017002582550048828
graph_27_0.5.gml;27;175;0.5;clever;0.25;6;True;(100, 6):(64, 29):(41, 72):(82, 1):(55, 83):(18, 19);0.017040014266967773
graph_27_0.5.gml;27;175;0.5;clever;0.5;13;False;-1;0.006543636322021484
graph_27_0.5.gml;27;175;0.5;clever;0.75;20;False;-1;0.003040790557861328
graph_27_0.75.gml;27;263;0.75;clever;0.125;3;True;(11, 68):(91, 76):(100, 40);0.009999752044677734
graph_27_0.75.gml;27;263;0.75;clever;0.25;6;False;-1;0.008002996444702148
graph_27_0.75.gml;27;263;0.75;clever;0.5;13;False;-1;0.004999876022338867
graph_27_0.75.gml;27;263;0.75;clever;0.75;20;False;-1;0.003025054931640625
graph_28_0.125.gml;28;47;0.125;clever;0.125;3;True;(99, 95):(51, 100):(33, 37);0.0
graph_28_0.125.gml;28;47;0.125;clever;0.25;7;True;(11, 68):(99, 95):(51, 100):(99, 58):(33, 37):(30, 2):(100, 40);0.0010046958923339844
graph_28_0.125.gml;28;47;0.125;clever;0.5;14;False;-1;0.0019969940185546875
graph_28_0.125.gml;28;47;0.125;clever;0.75;21;False;-1;0.00099945068359375
graph_28_0.25.gml;28;94;0.25;clever;0.125;3;True;(99, 95):(51, 100):(33, 37);0.0
graph_28_0.25.gml;28;94;0.25;clever;0.25;7;True;(11, 68):(99, 95):(51, 100):(99, 58):(33, 37):(30, 2):(100, 40);0.00799703598022461
graph_28_0.25.gml;28;94;0.25;clever;0.5;14;False;-1;0.005999565124511719
graph_28_0.25.gml;28;94;0.25;clever;0.75;21;False;-1;0.0009944438934326172
graph_28_0.5.gml;28;189;0.5;clever;0.125;3;True;(11, 68):(27, 93):(41, 72);0.018999576568603516
graph_28_0.5.gml;28;189;0.5;clever;0.25;7;False;-1;0.01800704002380371
graph_28_0.5.gml;28;189;0.5;clever;0.5;14;False;-1;0.006517887115478516
graph_28_0.5.gml;28;189;0.5;clever;0.75;21;False;-1;0.002998828887939453
graph_28_0.75.gml;28;283;0.75;clever;0.125;3;True;(63, 50):(99, 95):(11, 68);0.011994361877441406
graph_28_0.75.gml;28;283;0.75;clever;0.25;7;False;-1;0.007971048355102539
graph_28_0.75.gml;28;283;0.75;clever;0.5;14;False;-1;0.005998373031616211
graph_28_0.75.gml;28;283;0.75;clever;0.75;21;False;-1;0.004000186920166016
graph_29_0.125.gml;29;50;0.125;clever;0.125;3;True;(33, 37):(84, 31):(41, 72);0.0010006427764892578
graph_29_0.125.gml;29;50;0.125;clever;0.25;7;True;(80, 61):(11, 68):(41, 72):(33, 37):(84, 31):(82, 1):(100, 6);0.0019986629486083984
graph_29_0.125.gml;29;50;0.125;clever;0.5;14;True;(11, 68):(99, 58):(71, 100):(41, 72):(100, 6):(18, 19):(80, 61):(64, 29):(82, 1):(33, 37):(84, 31):(1, 83):(55, 83):(64, 8);0.0039997100830078125
graph_29_0.125.gml;29;50;0.125;clever;0.75;21;False;-1;0.003000020980834961
graph_29_0.25.gml;29;101;0.25;clever;0.125;3;True;(80, 61):(33, 37):(11, 68);0.00599980354309082
graph_29_0.25.gml;29;101;0.25;clever;0.25;7;True;(63, 50):(80, 61):(11, 68):(64, 29):(41, 72):(33, 37):(100, 6);0.018032550811767578
graph_29_0.25.gml;29;101;0.25;clever;0.5;14;False;-1;0.011038541793823242
graph_29_0.25.gml;29;101;0.25;clever;0.75;21;False;-1;0.0029964447021484375
graph_29_0.5.gml;29;203;0.5;clever;0.125;3;True;(80, 61):(91, 76):(11, 68);0.025583505630493164
graph_29_0.5.gml;29;203;0.5;clever;0.25;7;False;-1;0.022998332977294922
graph_29_0.5.gml;29;203;0.5;clever;0.5;14;False;-1;0.0069980621337890625
graph_29_0.5.gml;29;203;0.5;clever;0.75;21;False;-1;0.0030024051666259766
graph_29_0.75.gml;29;304;0.75;clever;0.125;3;True;(80, 61):(44, 53):(11, 68);0.012999534606933594
graph_29_0.75.gml;29;304;0.75;clever;0.25;7;False;-1;0.008970260620117188
graph_29_0.75.gml;29;304;0.75;clever;0.5;14;False;-1;0.0059964656829833984
graph_29_0.75.gml;29;304;0.75;clever;0.75;21;False;-1;0.004010677337646484
graph_30_0.125.gml;30;54;0.125;clever;0.125;3;True;(80, 61):(1, 83):(11, 68);0.0
graph_30_0.125.gml;30;54;0.125;clever;0.25;7;True;(27, 58):(80, 61):(11, 68):(30, 2):(1, 83):(44, 53):(100, 6);0.002001523971557617
graph_30_0.125.gml;30;54;0.125;clever;0.5;15;True;(11, 68):(91, 76):(47, 21):(1, 29):(100, 6):(63, 50):(27, 58):(80, 61):(1, 83):(1, 100):(99, 95):(64, 8):(44, 53):(100, 40):(30, 2);0.004001617431640625
graph_30_0.125.gml;30;54;0.125;clever;0.75;22;False;-1;0.0019969940185546875
graph_30_0.25.gml;30;108;0.25;clever;0.125;3;True;(27, 58):(100, 6):(11, 68);0.014441251754760742
graph_30_0.25.gml;30;108;0.25;clever;0.25;7;True;(27, 58):(100, 6):(11, 68):(99, 95):(44, 53):(1, 29):(1, 83);0.03499794006347656
graph_30_0.25.gml;30;108;0.25;clever;0.5;15;False;-1;0.017996788024902344
graph_30_0.25.gml;30;108;0.25;clever;0.75;22;False;-1;0.006003618240356445
graph_30_0.5.gml;30;217;0.5;clever;0.125;3;True;(100, 6):(100, 40):(11, 68);0.02862715721130371
graph_30_0.5.gml;30;217;0.5;clever;0.25;7;False;-1;0.02599787712097168
graph_30_0.5.gml;30;217;0.5;clever;0.5;15;False;-1;0.007996082305908203
graph_30_0.5.gml;30;217;0.5;clever;0.75;22;False;-1;0.00400090217590332
graph_30_0.75.gml;30;326;0.75;clever;0.125;3;True;(11, 68):(1, 29):(91, 76);0.015002727508544922
graph_30_0.75.gml;30;326;0.75;clever;0.25;7;False;-1;0.011000633239746094
graph_30_0.75.gml;30;326;0.75;clever;0.5;15;False;-1;0.0059528350830078125
graph_30_0.75.gml;30;326;0.75;clever;0.75;22;False;-1;0.003976345062255859
graph_31_0.125.gml;31;58;0.125;clever;0.125;3;True;(13, 46):(82, 1):(91, 76);0.0010004043579101562
graph_31_0.125.gml;31;58;0.125;clever;0.25;7;True;(63, 50):(91, 76):(99, 58):(13, 46):(82, 1):(55, 83):(47, 21);0.00099945068359375
graph_31_0.125.gml;31;58;0.125;clever;0.5;15;True;(47, 21):(99, 58):(91, 76):(13, 46):(3, 1):(1, 29):(100, 6):(63, 50):(1, 100):(48, 3):(99, 95):(82, 1):(55, 83):(1, 83):(30, 2);0.0029997825622558594
graph_31_0.125.gml;31;58;0.125;clever;0.75;23;False;-1;0.0010304450988769531
graph_31_0.25.gml;31;116;0.25;clever;0.125;3;True;(11, 68):(44, 53):(13, 46);0.012490510940551758
graph_31_0.25.gml;31;116;0.25;clever;0.25;7;True;(27, 58):(11, 68):(41, 72):(13, 46):(99, 95):(44, 53):(100, 40);0.030997514724731445
graph_31_0.25.gml;31;116;0.25;clever;0.5;15;False;-1;0.021000146865844727
graph_31_0.25.gml;31;116;0.25;clever;0.75;23;False;-1;0.004000663757324219
graph_31_0.5.gml;31;232;0.5;clever;0.125;3;True;(11, 68):(47, 21):(100, 40);0.022016525268554688
graph_31_0.5.gml;31;232;0.5;clever;0.25;7;False;-1;0.023507356643676758
graph_31_0.5.gml;31;232;0.5;clever;0.5;15;False;-1;0.008001565933227539
graph_31_0.5.gml;31;232;0.5;clever;0.75;23;False;-1;0.003999948501586914
graph_31_0.75.gml;31;348;0.75;clever;0.125;3;True;(11, 68):(91, 76):(64, 8);0.017035484313964844
graph_31_0.75.gml;31;348;0.75;clever;0.25;7;False;-1;0.011965274810791016
graph_31_0.75.gml;31;348;0.75;clever;0.5;15;False;-1;0.007999897003173828
graph_31_0.75.gml;31;348;0.75;clever;0.75;23;False;-1;0.005000114440917969
graph_32_0.125.gml;32;62;0.125;clever;0.125;4;True;(11, 68):(3, 1):(100, 40):(99, 58);0.0010328292846679688
graph_32_0.125.gml;32;62;0.125;clever;0.25;8;True;(63, 50):(27, 58):(11, 68):(41, 72):(99, 58):(3, 1):(30, 2):(100, 40);0.003998756408691406
graph_32_0.125.gml;32;62;0.125;clever;0.5;16;True;(99, 95):(100, 40):(47, 21):(41, 72):(99, 58):(3, 1):(64, 8):(1, 29):(100, 6):(63, 50):(27, 58):(82, 1):(27, 93):(84, 31):(1, 83):(30, 2);0.006994962692260742
graph_32_0.125.gml;32;62;0.125;clever;0.75;24;False;-1;0.0029909610748291016
graph_32_0.25.gml;32;124;0.25;clever;0.125;4;True;(11, 68):(27, 93):(51, 100):(30, 2);0.03455972671508789
graph_32_0.25.gml;32;124;0.25;clever;0.25;8;True;(27, 58):(11, 68):(72, 79):(51, 100):(99, 58):(27, 93):(18, 19):(30, 2);0.06251311302185059
graph_32_0.25.gml;32;124;0.25;clever;0.5;16;False;-1;0.02358078956604004
graph_32_0.25.gml;32;124;0.25;clever;0.75;24;False;-1;0.004000186920166016
graph_32_0.5.gml;32;248;0.5;clever;0.125;4;True;(11, 68):(30, 2):(64, 29):(41, 72);0.039966583251953125
graph_32_0.5.gml;32;248;0.5;clever;0.25;8;False;-1;0.030011653900146484
graph_32_0.5.gml;32;248;0.5;clever;0.5;16;False;-1;0.008030891418457031
graph_32_0.5.gml;32;248;0.5;clever;0.75;24;False;-1;0.004518270492553711
graph_32_0.75.gml;32;372;0.75;clever;0.125;4;True;(11, 68):(71, 100):(41, 72):(18, 19);0.018032550811767578
graph_32_0.75.gml;32;372;0.75;clever;0.25;8;False;-1;0.010991811752319336
graph_32_0.75.gml;32;372;0.75;clever;0.5;16;False;-1;0.00799703598022461
graph_32_0.75.gml;32;372;0.75;clever;0.75;24;False;-1;0.00400543212890625
graph_33_0.125.gml;33;66;0.125;clever;0.125;4;True;(80, 61):(27, 93):(55, 83):(71, 100);0.0009958744049072266
graph_33_0.125.gml;33;66;0.125;clever;0.25;8;True;(100, 6):(80, 61):(27, 93):(71, 100):(30, 2):(55, 83):(47, 21):(60, 68);0.0020051002502441406
graph_33_0.125.gml;33;66;0.125;clever;0.5;16;True;(84, 91):(27, 93):(72, 79):(41, 72):(99, 58):(71, 100):(60, 68):(27, 58):(80, 61):(82, 1):(99, 95):(84, 31):(44, 53):(55, 83):(47, 21):(30, 2);0.004995822906494141
graph_33_0.125.gml;33;66;0.125;clever;0.75;24;False;-1;0.0019991397857666016
graph_33_0.25.gml;33;132;0.25;clever;0.125;4;True;(11, 68):(71, 100):(33, 37):(100, 6);0.0209958553314209
graph_33_0.25.gml;33;132;0.25;clever;0.25;8;True;(80, 61):(84, 91):(11, 68):(33, 37):(71, 100):(27, 93):(100, 6):(60, 68);0.04662346839904785
graph_33_0.25.gml;33;132;0.25;clever;0.5;16;False;-1;0.024003028869628906
graph_33_0.25.gml;33;132;0.25;clever;0.75;24;False;-1;0.004996061325073242
graph_33_0.5.gml;33;264;0.5;clever;0.125;4;True;(84, 91):(64, 29):(100, 6):(11, 68);0.04962921142578125
graph_33_0.5.gml;33;264;0.5;clever;0.25;8;False;-1;0.03596687316894531
graph_33_0.5.gml;33;264;0.5;clever;0.5;16;False;-1;0.010995149612426758
graph_33_0.5.gml;33;264;0.5;clever;0.75;24;False;-1;0.005001068115234375
graph_33_0.75.gml;33;396;0.75;clever;0.125;4;True;(100, 6):(99, 58):(91, 76):(60, 68);0.018028736114501953
graph_33_0.75.gml;33;396;0.75;clever;0.25;8;False;-1;0.012039422988891602
graph_33_0.75.gml;33;396;0.75;clever;0.5;16;False;-1;0.007582187652587891
graph_33_0.75.gml;33;396;0.75;clever;0.75;24;False;-1;0.005019426345825195
graph_34_0.125.gml;34;70;0.125;clever;0.125;4;True;(63, 50):(84, 31):(99, 58):(1, 83);0.0
graph_34_0.125.gml;34;70;0.125;clever;0.25;8;True;(11, 68):(63, 50):(51, 100):(24, 77):(99, 58):(30, 2):(84, 31):(1, 83);0.0029985904693603516
graph_34_0.125.gml;34;70;0.125;clever;0.5;17;False;-1;0.004999399185180664
graph_34_0.125.gml;34;70;0.125;clever;0.75;25;False;-1;0.001997232437133789
graph_34_0.25.gml;34;140;0.25;clever;0.125;4;True;(84, 91):(99, 95):(72, 79):(11, 68);0.04099631309509277
graph_34_0.25.gml;34;140;0.25;clever;0.25;8;True;(63, 50):(84, 91):(99, 95):(11, 68):(1, 100):(27, 93):(44, 53):(30, 2);0.08758926391601562
graph_34_0.25.gml;34;140;0.25;clever;0.5;17;False;-1;0.02700662612915039
graph_34_0.25.gml;34;140;0.25;clever;0.75;25;False;-1;0.006002902984619141
graph_34_0.5.gml;34;280;0.5;clever;0.125;4;True;(84, 91):(72, 79):(1, 83):(11, 68);0.05162644386291504
graph_34_0.5.gml;34;280;0.5;clever;0.25;8;False;-1;0.035703182220458984
graph_34_0.5.gml;34;280;0.5;clever;0.5;17;False;-1;0.009969711303710938
graph_34_0.5.gml;34;280;0.5;clever;0.75;25;False;-1;0.0040094852447509766
graph_34_0.75.gml;34;420;0.75;clever;0.125;4;True;(11, 68):(64, 29):(47, 21):(1, 83);0.020612001419067383
graph_34_0.75.gml;34;420;0.75;clever;0.25;8;False;-1;0.013994455337524414
graph_34_0.75.gml;34;420;0.75;clever;0.5;17;False;-1;0.008998632431030273
graph_34_0.75.gml;34;420;0.75;clever;0.75;25;False;-1;0.00599980354309082
graph_35_0.125.gml;35;74;0.125;clever;0.125;4;True;(11, 68):(99, 95):(71, 100):(100, 40);0.0029997825622558594
graph_35_0.125.gml;35;74;0.125;clever;0.25;8;True;(63, 50):(11, 68):(100, 40):(99, 58):(71, 100):(99, 95):(44, 53):(100, 6);0.00600433349609375
graph_35_0.125.gml;35;74;0.125;clever;0.5;17;False;-1;0.009002685546875
graph_35_0.125.gml;35;74;0.125;clever;0.75;26;False;-1;0.0030066967010498047
graph_35_0.25.gml;35;148;0.25;clever;0.125;4;True;(11, 68):(99, 95):(51, 100):(100, 6);0.03961801528930664
graph_35_0.25.gml;35;148;0.25;clever;0.25;8;True;(100, 6):(11, 68):(51, 100):(99, 58):(18, 19):(99, 95):(44, 53):(100, 40);0.06800270080566406
graph_35_0.25.gml;35;148;0.25;clever;0.5;17;False;-1;0.02704596519470215
graph_35_0.25.gml;35;148;0.25;clever;0.75;26;False;-1;0.00559234619140625
graph_35_0.5.gml;35;297;0.5;clever;0.125;4;True;(11, 68):(99, 95):(51, 100):(72, 79);0.06000065803527832
graph_35_0.5.gml;35;297;0.5;clever;0.25;8;False;-1;0.04162430763244629
graph_35_0.5.gml;35;297;0.5;clever;0.5;17;False;-1;0.010001659393310547
graph_35_0.5.gml;35;297;0.5;clever;0.75;26;False;-1;0.0049991607666015625
graph_35_0.75.gml;35;446;0.75;clever;0.125;4;True;(80, 61):(24, 77):(100, 6):(48, 3);0.02199840545654297
graph_35_0.75.gml;35;446;0.75;clever;0.25;8;False;-1;0.015000104904174805
graph_35_0.75.gml;35;446;0.75;clever;0.5;17;False;-1;0.009000301361083984
graph_35_0.75.gml;35;446;0.75;clever;0.75;26;False;-1;0.005999088287353516
graph_36_0.125.gml;36;78;0.125;clever;0.125;4;True;(11, 68):(1, 29):(33, 37):(100, 40);0.001999378204345703
graph_36_0.125.gml;36;78;0.125;clever;0.25;9;True;(11, 68):(80, 46):(13, 46):(1, 29):(33, 37):(99, 95):(44, 53):(100, 40):(30, 2);0.012042760848999023
graph_36_0.125.gml;36;78;0.125;clever;0.5;18;False;-1;0.015580415725708008
graph_36_0.125.gml;36;78;0.125;clever;0.75;27;False;-1;0.004006385803222656
graph_36_0.25.gml;36;157;0.25;clever;0.125;4;True;(84, 91):(100, 6):(100, 40):(11, 68);0.0660407543182373
graph_36_0.25.gml;36;157;0.25;clever;0.25;9;True;(84, 91):(11, 68):(91, 76):(13, 46):(100, 6):(1, 100):(44, 53):(100, 40):(100, 24);0.1222076416015625
graph_36_0.25.gml;36;157;0.25;clever;0.5;18;False;-1;0.03404068946838379
graph_36_0.25.gml;36;157;0.25;clever;0.75;27;False;-1;0.004999876022338867
graph_36_0.5.gml;36;315;0.5;clever;0.125;4;True;(27, 58):(11, 68):(100, 6):(84, 91);0.05280709266662598
graph_36_0.5.gml;36;315;0.5;clever;0.25;9;False;-1;0.035578250885009766
graph_36_0.5.gml;36;315;0.5;clever;0.5;18;False;-1;0.010000944137573242
graph_36_0.5.gml;36;315;0.5;clever;0.75;27;False;-1;0.005000114440917969
graph_36_0.75.gml;36;472;0.75;clever;0.125;4;True;(84, 91):(44, 53):(47, 21):(11, 68);0.021999835968017578
graph_36_0.75.gml;36;472;0.75;clever;0.25;9;False;-1;0.014000415802001953
graph_36_0.75.gml;36;472;0.75;clever;0.5;18;False;-1;0.010039329528808594
graph_36_0.75.gml;36;472;0.75;clever;0.75;27;False;-1;0.0070002079010009766
graph_37_0.125.gml;37;83;0.125;clever;0.125;4;True;(100, 6):(27, 93):(64, 8):(11, 68);0.0015418529510498047
graph_37_0.125.gml;37;83;0.125;clever;0.25;9;True;(11, 68):(99, 58):(13, 46):(100, 6):(50, 38):(63, 50):(33, 37):(27, 93):(64, 8);0.0049936771392822266
graph_37_0.125.gml;37;83;0.125;clever;0.5;18;False;-1;0.009999752044677734
graph_37_0.125.gml;37;83;0.125;clever;0.75;27;False;-1;0.004000663757324219
graph_37_0.25.gml;37;166;0.25;clever;0.125;4;True;(11, 68):(99, 95):(27, 93):(13, 46);0.0560154914855957
graph_37_0.25.gml;37;166;0.25;clever;0.25;9;True;(99, 95):(11, 68):(71, 100):(13, 46):(100, 6):(80, 61):(51, 100):(27, 93):(47, 21);0.1302342414855957
graph_37_0.25.gml;37;166;0.25;clever;0.5;18;False;-1;0.03900003433227539
graph_37_0.25.gml;37;166;0.25;clever;0.75;27;False;-1;0.0059969425201416016
graph_37_0.5.gml;37;333;0.5;clever;0.125;4;True;(11, 68):(64, 29):(80, 46):(100, 6);0.08061981201171875
graph_37_0.5.gml;37;333;0.5;clever;0.25;9;False;-1;0.04803752899169922
graph_37_0.5.gml;37;333;0.5;clever;0.5;18;False;-1;0.012000322341918945
graph_37_0.5.gml;37;333;0.5;clever;0.75;27;False;-1;0.005586385726928711
graph_37_0.75.gml;37;499;0.75;clever;0.125;4;True;(11, 68):(99, 95):(51, 100):(60, 68);0.029999494552612305
graph_37_0.75.gml;37;499;0.75;clever;0.25;9;False;-1;0.019001245498657227
graph_37_0.75.gml;37;499;0.75;clever;0.5;18;False;-1;0.010972261428833008
graph_37_0.75.gml;37;499;0.75;clever;0.75;27;False;-1;0.0070209503173828125
graph_38_0.125.gml;38;87;0.125;clever;0.125;4;True;(11, 68):(1, 29):(99, 95):(100, 24);0.0010013580322265625
graph_38_0.125.gml;38;87;0.125;clever;0.25;9;True;(11, 68):(99, 95):(47, 21):(99, 58):(15, 87):(100, 6):(1, 29):(100, 40):(100, 24);0.002996683120727539
graph_38_0.125.gml;38;87;0.125;clever;0.5;19;False;-1;0.0070383548736572266
graph_38_0.125.gml;38;87;0.125;clever;0.75;28;False;-1;0.002000093460083008
graph_38_0.25.gml;38;175;0.25;clever;0.125;4;True;(11, 68):(27, 93):(44, 53):(100, 6);0.08859014511108398
graph_38_0.25.gml;38;175;0.25;clever;0.25;9;True;(11, 68):(80, 46):(1, 29):(100, 6):(80, 61):(27, 58):(27, 93):(82, 1):(44, 53);0.17817282676696777
graph_38_0.25.gml;38;175;0.25;clever;0.5;19;False;-1;0.03807425498962402
graph_38_0.25.gml;38;175;0.25;clever;0.75;28;False;-1;0.006581783294677734
graph_38_0.5.gml;38;351;0.5;clever;0.125;4;True;(3, 1):(80, 46):(41, 72):(11, 68);0.07000064849853516
graph_38_0.5.gml;38;351;0.5;clever;0.25;9;False;-1;0.04462027549743652
graph_38_0.5.gml;38;351;0.5;clever;0.5;19;False;-1;0.009997844696044922
graph_38_0.5.gml;38;351;0.5;clever;0.75;28;False;-1;0.0060024261474609375
graph_38_0.75.gml;38;527;0.75;clever;0.125;4;True;(80, 16):(100, 40):(71, 100):(11, 68);0.026000022888183594
graph_38_0.75.gml;38;527;0.75;clever;0.25;9;False;-1;0.016998291015625
graph_38_0.75.gml;38;527;0.75;clever;0.5;19;False;-1;0.012062311172485352
graph_38_0.75.gml;38;527;0.75;clever;0.75;28;False;-1;0.00699615478515625
graph_39_0.125.gml;39;92;0.125;clever;0.125;4;True;(18, 19):(64, 29):(100, 6):(11, 68);0.00404047966003418
graph_39_0.125.gml;39;92;0.125;clever;0.25;9;True;(11, 68):(80, 46):(100, 6):(18, 19):(64, 29):(99, 95):(55, 83):(1, 83):(100, 24);0.0149993896484375
graph_39_0.125.gml;39;92;0.125;clever;0.5;19;False;-1;0.020998477935791016
graph_39_0.125.gml;39;92;0.125;clever;0.75;29;False;-1;0.005996227264404297
graph_39_0.25.gml;39;185;0.25;clever;0.125;4;True;(99, 95):(30, 2):(100, 6):(11, 68);0.07162666320800781
graph_39_0.25.gml;39;185;0.25;clever;0.25;9;True;(11, 68):(27, 93):(100, 6):(18, 19):(80, 16):(60, 68):(99, 95):(84, 31):(30, 2);0.15239810943603516
graph_39_0.25.gml;39;185;0.25;clever;0.5;19;False;-1;0.049628257751464844
graph_39_0.25.gml;39;185;0.25;clever;0.75;29;False;-1;0.00799560546875
graph_39_0.5.gml;39;370;0.5;clever;0.125;4;True;(84, 91):(99, 95):(80, 46):(11, 68);0.08562636375427246
graph_39_0.5.gml;39;370;0.5;clever;0.25;9;False;-1;0.05700039863586426
graph_39_0.5.gml;39;370;0.5;clever;0.5;19;False;-1;0.015984058380126953
graph_39_0.5.gml;39;370;0.5;clever;0.75;29;False;-1;0.005570173263549805
graph_39_0.75.gml;39;555;0.75;clever;0.125;4;True;(11, 68):(1, 29):(33, 37):(1, 83);0.029978513717651367
graph_39_0.75.gml;39;555;0.75;clever;0.25;9;False;-1;0.0189516544342041
graph_39_0.75.gml;39;555;0.75;clever;0.5;19;False;-1;0.012034177780151367
graph_39_0.75.gml;39;555;0.75;clever;0.75;29;False;-1;0.008047103881835938
graph_40_0.125.gml;40;97;0.125;clever;0.125;5;True;(11, 68):(64, 29):(99, 58):(99, 95):(100, 6);0.0049517154693603516
graph_40_0.125.gml;40;97;0.125;clever;0.25;10;True;(11, 68):(99, 95):(99, 58):(13, 46):(3, 1):(100, 6):(27, 58):(51, 100):(64, 29):(27, 93);0.01407623291015625
graph_40_0.125.gml;40;97;0.125;clever;0.5;20;False;-1;0.017580509185791016
graph_40_0.125.gml;40;97;0.125;clever;0.75;30;False;-1;0.004999876022338867
graph_40_0.25.gml;40;195;0.25;clever;0.125;5;True;(11, 68):(91, 76):(1, 100):(3, 1):(100, 6);0.18524885177612305
graph_40_0.25.gml;40;195;0.25;clever;0.25;10;True;(11, 68):(72, 79):(99, 58):(71, 100):(41, 87):(18, 19):(60, 68):(27, 58):(27, 93):(30, 2);0.2552478313446045
graph_40_0.25.gml;40;195;0.25;clever;0.5;20;False;-1;0.04762458801269531
graph_40_0.25.gml;40;195;0.25;clever;0.75;30;False;-1;0.00599980354309082
graph_40_0.5.gml;40;390;0.5;clever;0.125;5;True;(27, 58):(80, 16):(11, 68):(80, 46):(55, 83);0.08603978157043457
graph_40_0.5.gml;40;390;0.5;clever;0.25;10;False;-1;0.045588016510009766
graph_40_0.5.gml;40;390;0.5;clever;0.5;20;False;-1;0.01100015640258789
graph_40_0.5.gml;40;390;0.5;clever;0.75;30;False;-1;0.005997419357299805
graph_40_0.75.gml;40;585;0.75;clever;0.125;5;False;-1;0.0320284366607666
graph_40_0.75.gml;40;585;0.75;clever;0.25;10;False;-1;0.01857781410217285
graph_40_0.75.gml;40;585;0.75;clever;0.5;20;False;-1;0.012999296188354492
graph_40_0.75.gml;40;585;0.75;clever;0.75;30;False;-1;0.007996797561645508
graph_41_0.125.gml;41;102;0.125;clever;0.125;5;True;(80, 61):(99, 95):(11, 68):(30, 2):(55, 83);0.019002437591552734
graph_41_0.125.gml;41;102;0.125;clever;0.25;10;True;(99, 95):(11, 68):(72, 79):(100, 6):(60, 68):(50, 38):(80, 61):(51, 100):(30, 2):(55, 83);0.04460763931274414
graph_41_0.125.gml;41;102;0.125;clever;0.5;20;False;-1;0.042999267578125
graph_41_0.125.gml;41;102;0.125;clever;0.75;30;False;-1;0.009000062942504883
graph_41_0.25.gml;41;205;0.25;clever;0.125;5;True;(84, 91):(11, 68):(3, 1):(15, 87):(100, 6);0.08162069320678711
graph_41_0.25.gml;41;205;0.25;clever;0.25;10;True;(84, 91):(11, 68):(41, 72):(3, 1):(41, 87):(15, 87):(100, 6):(80, 61):(48, 3):(44, 53);0.16503453254699707
graph_41_0.25.gml;41;205;0.25;clever;0.5;20;False;-1;0.03699970245361328
graph_41_0.25.gml;41;205;0.25;clever;0.75;30;False;-1;0.0069997310638427734
graph_41_0.5.gml;41;410;0.5;clever;0.125;5;True;(11, 68):(1, 58):(91, 76):(41, 72):(47, 21);0.1096343994140625
graph_41_0.5.gml;41;410;0.5;clever;0.25;10;False;-1;0.05461430549621582
