name;nodes;edges;edge_percentage;algorithm;k;independent_k;result;solution;elapsed_time
graph_58_0.125.gml;58;206;0.125;greedy_v2;0.25;14;True;(11, 68):(64, 91):(16, 100):(53, 59):(99, 58):(64, 8):(100, 6):(1, 58):(1, 29):(25, 46):(44, 53):(39, 9):(1, 83):(100, 69);0.001976490020751953
graph_58_0.125.gml;58;206;0.125;greedy_v2;0.5;29;False;-1;0.0019741058349609375
graph_58_0.125.gml;58;206;0.125;greedy_v2;0.75;43;False;-1;0.001001119613647461
graph_59_0.5.gml;59;855;0.5;greedy_v2;0.125;7;True;(80, 46):(16, 100):(41, 72):(50, 38):(51, 100):(1, 100):(30, 2);0.0019974708557128906
graph_59_0.5.gml;59;855;0.5;greedy_v2;0.25;14;False;-1;0.0019979476928710938
graph_59_0.5.gml;59;855;0.5;greedy_v2;0.5;29;False;-1;0.0020322799682617188
graph_59_0.5.gml;59;855;0.5;greedy_v2;0.75;44;False;-1;0.0010399818420410156
graph_59_0.25.gml;59;427;0.25;greedy_v2;0.125;7;True;(16, 100):(53, 59):(80, 61):(50, 38):(24, 77):(48, 3):(55, 83);0.0019931793212890625
graph_59_0.25.gml;59;427;0.25;greedy_v2;0.25;14;False;-1;0.0019974708557128906
graph_59_0.25.gml;59;427;0.25;greedy_v2;0.5;29;False;-1;0.004002809524536133
graph_59_0.25.gml;59;427;0.25;greedy_v2;0.75;44;False;-1;0.0020368099212646484
graph_59_0.75.gml;59;1283;0.75;greedy_v2;0.125;7;False;-1;0.0030281543731689453
graph_59_0.75.gml;59;1283;0.75;greedy_v2;0.25;14;False;-1;0.0020165443420410156
graph_59_0.75.gml;59;1283;0.75;greedy_v2;0.5;29;False;-1;0.00400996208190918
graph_59_0.75.gml;59;1283;0.75;greedy_v2;0.75;44;False;-1;0.00302886962890625
graph_59_0.125.gml;59;213;0.125;greedy_v2;0.125;7;True;(41, 72):(71, 100):(53, 59):(24, 77):(1, 42):(84, 31):(44, 53);0.0010313987731933594
graph_59_0.125.gml;59;213;0.125;greedy_v2;0.25;14;True;(84, 91):(80, 46):(64, 91):(41, 72):(71, 100):(53, 59):(92, 16):(3, 1):(24, 77):(1, 42):(13, 57):(84, 31):(44, 53):(19, 34);0.0010285377502441406
graph_59_0.125.gml;59;213;0.125;greedy_v2;0.5;29;False;-1;0.0019898414611816406
graph_59_0.125.gml;59;213;0.125;greedy_v2;0.75;44;False;-1;0.003530263900756836
graph_60_0.5.gml;60;885;0.5;greedy_v2;0.125;7;True;(11, 68):(3, 1):(19, 34):(80, 61):(99, 95):(1, 83):(100, 69);0.0020318031311035156
graph_60_0.5.gml;60;885;0.5;greedy_v2;0.25;15;False;-1;0.0010170936584472656
graph_60_0.5.gml;60;885;0.5;greedy_v2;0.5;30;False;-1;0.002972126007080078
graph_60_0.5.gml;60;885;0.5;greedy_v2;0.75;45;False;-1;0.002037525177001953
graph_60_0.25.gml;60;442;0.25;greedy_v2;0.125;7;True;(99, 95):(53, 59):(69, 19):(33, 37):(1, 29):(19, 34):(100, 24);0.0010712146759033203
graph_60_0.25.gml;60;442;0.25;greedy_v2;0.25;15;False;-1;0.0010330677032470703
graph_60_0.25.gml;60;442;0.25;greedy_v2;0.5;30;False;-1;0.0019941329956054688
graph_60_0.25.gml;60;442;0.25;greedy_v2;0.75;45;False;-1;0.002020597457885742
graph_60_0.75.gml;60;1327;0.75;greedy_v2;0.125;7;False;-1;0.0029573440551757812
graph_60_0.75.gml;60;1327;0.75;greedy_v2;0.25;15;False;-1;0.004026651382446289
graph_60_0.75.gml;60;1327;0.75;greedy_v2;0.5;30;False;-1;0.002033233642578125
graph_60_0.75.gml;60;1327;0.75;greedy_v2;0.75;45;False;-1;0.0030684471130371094
graph_60_0.125.gml;60;221;0.125;greedy_v2;0.125;7;True;(25, 46):(72, 79):(92, 16):(100, 82):(3, 16):(18, 19):(84, 31);0.0009894371032714844
graph_60_0.125.gml;60;221;0.125;greedy_v2;0.25;15;True;(25, 46):(72, 79):(80, 46):(92, 16):(99, 58):(100, 82):(3, 16):(18, 19):(100, 6):(15, 87):(27, 58):(1, 58):(69, 19):(1, 29):(84, 31);0.0029990673065185547
graph_60_0.125.gml;60;221;0.125;greedy_v2;0.5;30;False;-1;0.0019459724426269531
graph_60_0.125.gml;60;221;0.125;greedy_v2;0.75;45;False;-1;0.0010356903076171875
graph_61_0.5.gml;61;915;0.5;greedy_v2;0.125;7;False;-1;0.0020151138305664062
graph_61_0.5.gml;61;915;0.5;greedy_v2;0.25;15;False;-1;0.0029408931732177734
graph_61_0.5.gml;61;915;0.5;greedy_v2;0.5;30;False;-1;0.0019979476928710938
graph_61_0.5.gml;61;915;0.5;greedy_v2;0.75;45;False;-1;0.0029990673065185547
graph_61_0.25.gml;61;457;0.25;greedy_v2;0.125;7;True;(80, 46):(41, 87):(80, 16):(1, 58):(68, 60):(25, 46):(44, 53);0.0010001659393310547
graph_61_0.25.gml;61;457;0.25;greedy_v2;0.25;15;False;-1;0.0010387897491455078
graph_61_0.25.gml;61;457;0.25;greedy_v2;0.5;30;False;-1;0.001508951187133789
graph_61_0.25.gml;61;457;0.25;greedy_v2;0.75;45;False;-1;0.000986337661743164
graph_61_0.75.gml;61;1372;0.75;greedy_v2;0.125;7;False;-1;0.003039836883544922
graph_61_0.75.gml;61;1372;0.75;greedy_v2;0.25;15;False;-1;0.0020265579223632812
graph_61_0.75.gml;61;1372;0.75;greedy_v2;0.5;30;False;-1;0.0029833316802978516
graph_61_0.75.gml;61;1372;0.75;greedy_v2;0.75;45;False;-1;0.002616405487060547
graph_61_0.125.gml;61;228;0.125;greedy_v2;0.125;7;True;(84, 91):(99, 58):(27, 58):(58, 19):(48, 3):(25, 46):(68, 60);0.0009996891021728516
graph_61_0.125.gml;61;228;0.125;greedy_v2;0.25;15;True;(84, 91):(11, 68):(64, 91):(99, 58):(16, 6):(81, 74):(27, 58):(51, 100):(24, 77):(58, 19):(13, 57):(48, 3):(25, 46):(68, 60):(55, 83);0.0010051727294921875
graph_61_0.125.gml;61;228;0.125;greedy_v2;0.5;30;False;-1;0.002036571502685547
graph_61_0.125.gml;61;228;0.125;greedy_v2;0.75;45;False;-1;0.0010395050048828125
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.125;7;False;-1;0.0020046234130859375
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.25;15;False;-1;0.001999378204345703
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.5;31;False;-1;0.0019788742065429688
graph_62_0.5.gml;62;945;0.5;greedy_v2;0.75;46;False;-1;0.0019991397857666016
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.125;7;True;(91, 49):(19, 34):(64, 8):(64, 29):(13, 57):(84, 31):(32, 18);0.0019986629486083984
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.25;15;False;-1;0.001005411148071289
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.5;31;False;-1;0.0010411739349365234
graph_62_0.25.gml;62;472;0.25;greedy_v2;0.75;46;False;-1;0.001961946487426758
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.125;7;False;-1;0.0029976367950439453
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.25;15;False;-1;0.002030611038208008
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.5;31;False;-1;0.0030333995819091797
graph_62_0.75.gml;62;1418;0.75;greedy_v2;0.75;46;False;-1;0.0020301342010498047
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.125;7;True;(84, 91):(51, 100):(33, 37):(48, 3):(27, 93):(39, 99):(19, 34);0.0010411739349365234
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.25;15;True;(84, 91):(99, 95):(99, 58):(15, 87):(81, 74):(18, 19):(51, 100):(82, 1):(1, 42):(33, 37):(48, 3):(27, 93):(25, 46):(39, 99):(19, 34);0.0020172595977783203
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.5;31;False;-1;0.0010056495666503906
graph_62_0.125.gml;62;236;0.125;greedy_v2;0.75;46;False;-1;0.0019884109497070312
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.125;7;False;-1;0.002000093460083008
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.25;15;False;-1;0.0019979476928710938
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.5;31;False;-1;0.002015352249145508
graph_63_0.5.gml;63;976;0.5;greedy_v2;0.75;47;False;-1;0.0019981861114501953
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.125;7;True;(72, 79):(64, 91):(99, 58):(53, 59):(81, 74):(84, 31):(39, 9);0.0019888877868652344
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.25;15;False;-1;0.0010409355163574219
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.5;31;False;-1;0.0009942054748535156
graph_63_0.25.gml;63;488;0.25;greedy_v2;0.75;47;False;-1;0.0020208358764648438
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.125;7;False;-1;0.003984212875366211
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.25;15;False;-1;0.004027605056762695
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.5;31;False;-1;0.003011465072631836
graph_63_0.75.gml;63;1464;0.75;greedy_v2;0.75;47;False;-1;0.0029993057250976562
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.125;7;True;(80, 46):(16, 100):(92, 16):(53, 59):(1, 42):(68, 60):(39, 9);0.0020134449005126953
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.25;15;True;(11, 68):(80, 46):(16, 100):(92, 16):(53, 59):(99, 58):(41, 87):(64, 29):(1, 42):(33, 37):(69, 19):(48, 3):(30, 2):(68, 60):(39, 9);0.0009915828704833984
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.5;31;False;-1;0.002014636993408203
graph_63_0.125.gml;63;244;0.125;greedy_v2;0.75;47;False;-1;0.0019986629486083984
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.125;8;False;-1;0.003000020980834961
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.25;16;False;-1;0.0019969940185546875
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.5;32;False;-1;0.003001689910888672
graph_64_0.5.gml;64;1008;0.5;greedy_v2;0.75;48;False;-1;0.002000093460083008
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.125;8;True;(13, 46):(30, 68):(1, 29):(64, 29):(58, 19):(30, 2):(100, 82):(39, 99);0.002034425735473633
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.25;16;False;-1;0.0020008087158203125
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.5;32;False;-1;0.0010328292846679688
graph_64_0.25.gml;64;504;0.25;greedy_v2;0.75;48;False;-1;0.0010118484497070312
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.125;8;False;-1;0.0030333995819091797
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.25;16;False;-1;0.002039670944213867
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.5;32;False;-1;0.0029976367950439453
graph_64_0.75.gml;64;1512;0.75;greedy_v2;0.75;48;False;-1;0.0030035972595214844
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.125;8;True;(80, 46):(53, 59):(3, 1):(51, 100):(48, 3):(68, 60):(39, 99):(47, 21);0.0009608268737792969
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.25;16;True;(11, 68):(80, 46):(100, 40):(53, 59):(3, 1):(64, 8):(18, 19):(60, 68):(51, 100):(1, 42):(48, 3):(84, 31):(25, 46):(68, 60):(39, 99):(47, 21);0.0010356903076171875
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.5;32;False;-1;0.002035379409790039
graph_64_0.125.gml;64;252;0.125;greedy_v2;0.75;48;False;-1;0.0010426044464111328
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.125;8;False;-1;0.002040386199951172
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.25;16;False;-1;0.002035856246948242
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.5;32;False;-1;0.002034425735473633
graph_65_0.5.gml;65;1040;0.5;greedy_v2;0.75;48;False;-1;0.002021312713623047
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.125;8;True;(100, 24):(18, 19):(3, 16):(80, 61):(69, 19):(39, 99):(47, 21):(100, 69);0.0020346641540527344
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.25;16;False;-1;0.0010395050048828125
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.5;32;False;-1;0.0009996891021728516
graph_65_0.25.gml;65;520;0.25;greedy_v2;0.75;48;False;-1;0.0020177364349365234
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.125;8;False;-1;0.003012418746948242
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.25;16;False;-1;0.003033161163330078
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.5;32;False;-1;0.0030324459075927734
graph_65_0.75.gml;65;1560;0.75;greedy_v2;0.75;48;False;-1;0.002032756805419922
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.125;8;True;(61, 39):(72, 79):(91, 49):(3, 16):(80, 61):(69, 19):(25, 46):(47, 21);0.0010423660278320312
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.25;16;True;(11, 68):(61, 39):(72, 79):(41, 72):(71, 100):(13, 46):(91, 49):(32, 18):(3, 16):(1, 72):(80, 61):(69, 19):(13, 57):(25, 46):(47, 21):(100, 69);0.002045154571533203
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.5;32;False;-1;0.002007722854614258
graph_65_0.125.gml;65;260;0.125;greedy_v2;0.75;48;False;-1;0.0010404586791992188
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.125;8;False;-1;0.002033710479736328
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.25;16;False;-1;0.002033710479736328
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.5;33;False;-1;0.0020399093627929688
graph_66_0.5.gml;66;1072;0.5;greedy_v2;0.75;49;False;-1;0.0019428730010986328
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.125;8;True;(11, 68):(16, 100):(92, 16):(1, 72):(69, 19):(48, 3):(68, 60):(100, 24);0.0020356178283691406
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.25;16;False;-1;0.002033710479736328
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.5;33;False;-1;0.0019981861114501953
graph_66_0.25.gml;66;536;0.25;greedy_v2;0.75;49;False;-1;0.002001047134399414
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.125;8;False;-1;0.002966165542602539
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.25;16;False;-1;0.0029981136322021484
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.5;33;False;-1;0.0030341148376464844
graph_66_0.75.gml;66;1608;0.75;greedy_v2;0.75;49;False;-1;0.003033876419067383
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.125;8;True;(3, 1):(51, 100):(58, 19):(13, 57):(1, 29):(100, 82):(68, 60):(39, 99);0.0010423660278320312
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.25;16;True;(11, 68):(41, 72):(3, 1):(41, 87):(18, 19):(60, 68):(80, 16):(27, 58):(51, 100):(58, 19):(13, 57):(1, 29):(100, 82):(68, 60):(39, 99):(100, 69);0.001016855239868164
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.5;33;False;-1;0.002025604248046875
graph_66_0.125.gml;66;268;0.125;greedy_v2;0.75;49;False;-1;0.0020017623901367188
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.125;8;False;-1;0.00299835205078125
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.25;16;False;-1;0.002031087875366211
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.5;33;False;-1;0.0020401477813720703
graph_67_0.5.gml;67;1105;0.5;greedy_v2;0.75;50;False;-1;0.0020368099212646484
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.125;8;True;(11, 68):(51, 73):(16, 100):(41, 72):(53, 59):(1, 29):(100, 69):(100, 24);0.0019996166229248047
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.25;16;False;-1;0.002001523971557617
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.5;33;False;-1;0.0010421276092529297
graph_67_0.25.gml;67;552;0.25;greedy_v2;0.75;50;False;-1;0.002033710479736328
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.125;8;False;-1;0.003009319305419922
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.25;16;False;-1;0.002972841262817383
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.5;33;False;-1;0.003034353256225586
graph_67_0.75.gml;67;1658;0.75;greedy_v2;0.75;50;False;-1;0.0030269622802734375
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.125;8;True;(61, 39):(51, 73):(64, 91):(92, 16):(99, 58):(41, 87):(100, 6):(19, 34);0.001001596450805664
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.25;16;True;(11, 68):(61, 39):(51, 73):(64, 91):(92, 16):(99, 58):(91, 76):(91, 49):(30, 68):(100, 82):(41, 87):(100, 6):(81, 74):(64, 8):(55, 83):(19, 34);0.002040386199951172
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.5;33;False;-1;0.0010411739349365234
graph_67_0.125.gml;67;276;0.125;greedy_v2;0.75;50;False;-1;0.001998424530029297
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.125;8;False;-1;0.0020346641540527344
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.25;17;False;-1;0.0020148754119873047
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.5;34;False;-1;0.002038240432739258
graph_68_0.5.gml;68;1139;0.5;greedy_v2;0.75;51;False;-1;0.0030357837677001953
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.125;8;True;(53, 59):(91, 49):(15, 87):(63, 50):(48, 3):(68, 60):(27, 28):(91, 76);0.0010349750518798828
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.25;17;False;-1;0.002035856246948242
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.5;34;False;-1;0.0010228157043457031
graph_68_0.25.gml;68;569;0.25;greedy_v2;0.75;51;False;-1;0.0010442733764648438
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.125;8;False;-1;0.002965688705444336
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.25;17;False;-1;0.0039975643157958984
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.5;34;False;-1;0.0030395984649658203
graph_68_0.75.gml;68;1708;0.75;greedy_v2;0.75;51;False;-1;0.003000974655151367
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.125;8;True;(11, 68):(92, 16):(72, 37):(53, 59):(1, 72):(100, 82):(68, 60):(32, 18);0.0020415782928466797
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.25;17;True;(11, 68):(51, 73):(92, 16):(72, 37):(53, 59):(27, 28):(64, 8):(1, 72):(15, 87):(16, 6):(51, 100):(58, 19):(100, 82):(68, 60):(39, 99):(32, 18):(100, 69);0.0019578933715820312
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.5;34;False;-1;0.0020318031311035156
graph_68_0.125.gml;68;284;0.125;greedy_v2;0.75;51;False;-1;0.0010421276092529297
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.125;8;False;-1;0.0029921531677246094
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.25;17;False;-1;0.0030231475830078125
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.5;34;False;-1;0.0020182132720947266
graph_69_0.5.gml;69;1173;0.5;greedy_v2;0.75;51;False;-1;0.003000020980834961
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.125;8;True;(11, 68):(84, 91):(71, 100):(15, 87):(100, 6):(51, 100):(25, 46):(100, 69);0.0019989013671875
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.25;17;False;-1;0.0020012855529785156
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.5;34;False;-1;0.001999378204345703
graph_69_0.25.gml;69;586;0.25;greedy_v2;0.75;51;False;-1;0.0020110607147216797
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.125;8;False;-1;0.004022359848022461
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.25;17;False;-1;0.0040318965911865234
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.5;34;False;-1;0.002999544143676758
graph_69_0.75.gml;69;1759;0.75;greedy_v2;0.75;51;False;-1;0.003039121627807617
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.125;8;True;(92, 16):(13, 46):(3, 16):(100, 6):(1, 42):(1, 100):(84, 31):(1, 83);0.002031564712524414
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.25;17;True;(99, 95):(91, 76):(92, 16):(13, 46):(72, 37):(47, 21):(3, 16):(100, 6):(60, 68):(15, 87):(1, 42):(1, 100):(27, 93):(84, 31):(44, 53):(39, 9):(1, 83);0.0020377635955810547
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.5;34;False;-1;0.0010418891906738281
graph_69_0.125.gml;69;293;0.125;greedy_v2;0.75;51;False;-1;0.0010602474212646484
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.125;8;False;-1;0.0020341873168945312
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.25;17;False;-1;0.002012968063354492
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.5;35;False;-1;0.002996206283569336
graph_70_0.5.gml;70;1207;0.5;greedy_v2;0.75;52;False;-1;0.0020012855529785156
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.125;8;True;(51, 73):(64, 91):(41, 72):(72, 1):(63, 50):(27, 93):(55, 83):(19, 34);0.0010046958923339844
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.25;17;False;-1;0.0020401477813720703
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.5;35;False;-1;0.0020079612731933594
graph_70_0.25.gml;70;603;0.25;greedy_v2;0.75;52;False;-1;0.002012014389038086
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.125;8;False;-1;0.003030061721801758
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.25;17;False;-1;0.002992868423461914
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.5;35;False;-1;0.0030393600463867188
graph_70_0.75.gml;70;1811;0.75;greedy_v2;0.75;52;False;-1;0.0030405521392822266
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.125;8;True;(64, 91):(41, 72):(16, 100):(30, 68):(51, 100):(58, 19):(1, 29):(82, 1);0.0010352134704589844
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.25;17;True;(99, 95):(64, 91):(41, 72):(16, 100):(30, 68):(92, 16):(3, 1):(55, 83):(63, 50):(51, 100):(1, 58):(58, 19):(1, 29):(82, 1):(11, 27):(1, 83):(30, 2);0.0010383129119873047
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.5;35;False;-1;0.0020384788513183594
graph_70_0.125.gml;70;301;0.125;greedy_v2;0.75;52;False;-1;0.002013683319091797
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.125;8;False;-1;0.0030002593994140625
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.25;17;False;-1;0.001992464065551758
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.5;35;False;-1;0.003004789352416992
graph_71_0.5.gml;71;1242;0.5;greedy_v2;0.75;53;False;-1;0.0030431747436523438
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.125;8;True;(72, 1):(41, 87):(18, 19):(81, 74):(80, 61):(15, 87):(1, 100):(19, 34);0.0010581016540527344
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.25;17;False;-1;0.0020270347595214844
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.5;35;False;-1;0.0009951591491699219
graph_71_0.25.gml;71;621;0.25;greedy_v2;0.75;53;False;-1;0.0020325183868408203
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.125;8;False;-1;0.004006147384643555
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.25;17;False;-1;0.0030040740966796875
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.5;35;False;-1;0.004517555236816406
graph_71_0.75.gml;71;1863;0.75;greedy_v2;0.75;53;False;-1;0.00403904914855957
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.125;8;True;(53, 59):(91, 49):(41, 87):(81, 74):(15, 87):(80, 61):(11, 27):(64, 8);0.0009851455688476562
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.25;17;True;(61, 39):(51, 73):(53, 59):(30, 68):(91, 49):(19, 34):(41, 87):(81, 74):(15, 87):(80, 61):(18, 19):(51, 100):(69, 19):(1, 100):(44, 53):(11, 27):(64, 8);0.002004861831665039
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.5;35;False;-1;0.0019843578338623047
graph_71_0.125.gml;71;310;0.125;greedy_v2;0.75;53;False;-1;0.0019845962524414062
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.125;9;False;-1;0.002998828887939453
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.25;18;False;-1;0.001997232437133789
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.5;36;False;-1;0.002040386199951172
graph_72_0.5.gml;72;1278;0.5;greedy_v2;0.75;54;False;-1;0.0032155418395996
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.125;9;True;(53, 59):(1, 72):(24, 77):(1, 42):(69, 19):(99, 95):(68, 60):(55, 83):(1, 83);0.0020415782928466797
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.25;18;False;-1;0.0015790462493896484
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.5;36;False;-1;0.002000570297241211
graph_72_0.25.gml;72;639;0.25;greedy_v2;0.75;54;False;-1;0.0019965171813964844
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.125;9;False;-1;0.004000186920166016
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.25;18;False;-1;0.0029993057250976562
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.5;36;False;-1;0.0030045509338378906
graph_72_0.75.gml;72;1917;0.75;greedy_v2;0.75;54;False;-1;0.0040400028228759766
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.125;9;True;(27, 93):(51, 73):(80, 46):(41, 72):(99, 95):(64, 8):(68, 60):(11, 27):(47, 21);0.002002716064453125
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.25;18;True;(84, 91):(27, 93):(44, 53):(51, 73):(80, 46):(41, 72):(16, 100):(100, 40):(3, 1):(63, 50):(51, 100):(1, 83):(13, 57):(99, 95):(64, 8):(68, 60):(11, 27):(47, 21);0.001035451889038086
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.5;36;False;-1;0.002033710479736328
graph_72_0.125.gml;72;319;0.125;greedy_v2;0.75;54;False;-1;0.0020318031311035156
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.125;9;False;-1;0.002073049545288086
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.25;18;False;-1;0.002004384994506836
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.5;36;False;-1;0.002004384994506836
graph_73_0.5.gml;73;1314;0.5;greedy_v2;0.75;54;False;-1;0.002998828887939453
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.125;9;True;(84, 91):(51, 73):(41, 72):(72, 37):(10, 78):(1, 72):(60, 68):(24, 77):(100, 69);0.0025022029876708984
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.25;18;False;-1;0.0020036697387695312
graph_73_0.25.gml;73;657;0.25;greedy_v2;0.5;36;False;-1;0.0009980201721191406
