name;nodes;edges;edge_percentage;algorithm;k;independent_k;result;solution;elapsed_time;operations_count;solutions_count
graph_116_0.5.gml;116;3335;0.5;greedy_v1;0.5;58;False;-1;0.0069980621337890625;8044;8
graph_116_0.5.gml;116;3335;0.5;greedy_v1;0.75;87;False;-1;0.007001638412475586;8044;8
graph_116_0.25.gml;116;1667;0.25;greedy_v1;0.125;14;True;(84, 91):(71, 100):(90, 100):(18, 19):(100, 6):(63, 50):(24, 77):(80, 99):(1, 100):(7, 92):(1, 29):(25, 46):(55, 83):(32, 18);0.003999948501586914;6740;15
graph_116_0.25.gml;116;1667;0.25;greedy_v1;0.25;29;False;-1;0.003999471664428711;6743;16
graph_116_0.25.gml;116;1667;0.25;greedy_v1;0.5;58;False;-1;0.003998279571533203;6743;16
graph_116_0.25.gml;116;1667;0.25;greedy_v1;0.75;87;False;-1;0.003999948501586914;6743;16
graph_116_0.75.gml;116;5002;0.75;greedy_v1;0.125;14;False;-1;0.011000394821166992;9782;4
graph_116_0.75.gml;116;5002;0.75;greedy_v1;0.25;29;False;-1;0.0169980525970459;9782;4
graph_116_0.75.gml;116;5002;0.75;greedy_v1;0.5;58;False;-1;0.012000799179077148;9782;4
graph_116_0.75.gml;116;5002;0.75;greedy_v1;0.75;87;False;-1;0.011000633239746094;9782;4
graph_116_0.125.gml;116;833;0.125;greedy_v1;0.125;14;True;(5, 50):(64, 91):(40, 1):(73, 68):(99, 58):(90, 100):(3, 16):(35, 48):(54, 47):(1, 58):(7, 92):(1, 29):(39, 99):(64, 8);0.003000020980834961;5123;15
graph_116_0.125.gml;116;833;0.125;greedy_v1;0.25;29;False;-1;0.002000093460083008;5676;28
graph_116_0.125.gml;116;833;0.125;greedy_v1;0.5;58;False;-1;0.0030002593994140625;5676;28
graph_116_0.125.gml;116;833;0.125;greedy_v1;0.75;87;False;-1;0.003000497817993164;5676;28
graph_117_0.5.gml;117;3393;0.5;greedy_v1;0.125;14;False;-1;0.006994962692260742;8215;9
graph_117_0.5.gml;117;3393;0.5;greedy_v1;0.25;29;False;-1;0.008000612258911133;8215;9
graph_117_0.5.gml;117;3393;0.5;greedy_v1;0.5;58;False;-1;0.007999897003173828;8215;9
graph_117_0.5.gml;117;3393;0.5;greedy_v1;0.75;87;False;-1;0.008002281188964844;8215;9
graph_117_0.25.gml;117;1696;0.25;greedy_v1;0.125;14;True;(61, 39):(63, 77):(53, 59):(41, 87):(1, 72):(50, 38):(51, 100):(1, 42):(25, 11):(27, 93):(88, 40):(44, 53):(87, 8):(19, 34);0.003999471664428711;6895;15
graph_117_0.25.gml;117;1696;0.25;greedy_v1;0.25;29;False;-1;0.0049991607666015625;6897;16
graph_117_0.25.gml;117;1696;0.25;greedy_v1;0.5;58;False;-1;0.005006551742553711;6897;16
graph_117_0.25.gml;117;1696;0.25;greedy_v1;0.75;87;False;-1;0.003998517990112305;6897;16
graph_117_0.75.gml;117;5089;0.75;greedy_v1;0.125;14;False;-1;0.009998559951782227;9817;5
graph_117_0.75.gml;117;5089;0.75;greedy_v1;0.25;29;False;-1;0.010998249053955078;9817;5
graph_117_0.75.gml;117;5089;0.75;greedy_v1;0.5;58;False;-1;0.01100015640258789;9817;5
graph_117_0.75.gml;117;5089;0.75;greedy_v1;0.75;87;False;-1;0.010999441146850586;9817;5
graph_117_0.125.gml;117;848;0.125;greedy_v1;0.125;14;True;(10, 37):(40, 1):(13, 46):(71, 100):(61, 100):(72, 37):(34, 80):(1, 72):(50, 38):(20, 54):(48, 3):(39, 22):(44, 53):(25, 11);0.0030002593994140625;5436;15
graph_117_0.125.gml;117;848;0.125;greedy_v1;0.25;29;False;-1;0.0030002593994140625;5879;28
graph_117_0.125.gml;117;848;0.125;greedy_v1;0.5;58;False;-1;0.001997232437133789;5879;28
graph_117_0.125.gml;117;848;0.125;greedy_v1;0.75;87;False;-1;0.0030024051666259766;5879;28
graph_118_0.5.gml;118;3451;0.5;greedy_v1;0.125;14;False;-1;0.006999015808105469;8353;9
graph_118_0.5.gml;118;3451;0.5;greedy_v1;0.25;29;False;-1;0.007999420166015625;8353;9
graph_118_0.5.gml;118;3451;0.5;greedy_v1;0.5;59;False;-1;0.0069997310638427734;8353;9
graph_118_0.5.gml;118;3451;0.5;greedy_v1;0.75;88;False;-1;0.008001327514648438;8353;9
graph_118_0.25.gml;118;1725;0.25;greedy_v1;0.125;14;True;(72, 79):(92, 87):(99, 58):(100, 82):(64, 8):(1, 29):(90, 100):(27, 58):(1, 83):(20, 54):(27, 93):(84, 53):(27, 28):(32, 18);0.0039997100830078125;7045;15
graph_118_0.25.gml;118;1725;0.25;greedy_v1;0.25;29;False;-1;0.00400233268737793;7047;15
graph_118_0.25.gml;118;1725;0.25;greedy_v1;0.5;59;False;-1;0.005000591278076172;7047;15
graph_118_0.25.gml;118;1725;0.25;greedy_v1;0.75;88;False;-1;0.003999471664428711;7047;15
graph_118_0.75.gml;118;5177;0.75;greedy_v1;0.125;14;False;-1;0.01199960708618164;10107;5
graph_118_0.75.gml;118;5177;0.75;greedy_v1;0.25;29;False;-1;0.009998798370361328;10107;5
graph_118_0.75.gml;118;5177;0.75;greedy_v1;0.5;59;False;-1;0.012000799179077148;10107;5
graph_118_0.75.gml;118;5177;0.75;greedy_v1;0.75;88;False;-1;0.011000633239746094;10107;5
graph_118_0.125.gml;118;862;0.125;greedy_v1;0.125;14;True;(61, 39):(10, 11):(64, 91):(100, 6):(3, 16):(50, 38):(15, 87):(64, 29):(1, 42):(39, 99):(23, 86):(27, 93):(84, 31):(27, 28);0.0019979476928710938;5758;15
graph_118_0.125.gml;118;862;0.125;greedy_v1;0.25;29;False;-1;0.002999544143676758;6123;25
graph_118_0.125.gml;118;862;0.125;greedy_v1;0.5;59;False;-1;0.0030024051666259766;6123;25
graph_118_0.125.gml;118;862;0.125;greedy_v1;0.75;88;False;-1;0.0029985904693603516;6123;25
graph_119_0.5.gml;119;3510;0.5;greedy_v1;0.125;14;False;-1;0.00699925422668457;8614;8
graph_119_0.5.gml;119;3510;0.5;greedy_v1;0.25;29;False;-1;0.00599980354309082;8614;8
graph_119_0.5.gml;119;3510;0.5;greedy_v1;0.5;59;False;-1;0.005999565124511719;8614;8
graph_119_0.5.gml;119;3510;0.5;greedy_v1;0.75;89;False;-1;0.007006168365478516;8614;8
graph_119_0.25.gml;119;1755;0.25;greedy_v1;0.125;14;True;(11, 68):(80, 46):(13, 46):(34, 80):(100, 6):(17, 73):(35, 48):(64, 29):(68, 60):(80, 99):(1, 29):(82, 1):(44, 53):(27, 28);0.004001140594482422;7128;15
graph_119_0.25.gml;119;1755;0.25;greedy_v1;0.25;29;False;-1;0.0040132999420166016;7139;16
graph_119_0.25.gml;119;1755;0.25;greedy_v1;0.5;59;False;-1;0.003000497817993164;7139;16
graph_119_0.25.gml;119;1755;0.25;greedy_v1;0.75;89;False;-1;0.003999233245849609;7139;16
graph_119_0.75.gml;119;5265;0.75;greedy_v1;0.125;14;False;-1;0.008997917175292969;10235;5
graph_119_0.75.gml;119;5265;0.75;greedy_v1;0.25;29;False;-1;0.009999513626098633;10235;5
graph_119_0.75.gml;119;5265;0.75;greedy_v1;0.5;59;False;-1;0.010001897811889648;10235;5
graph_119_0.75.gml;119;5265;0.75;greedy_v1;0.75;89;False;-1;0.010999202728271484;10235;5
graph_119_0.125.gml;119;877;0.125;greedy_v1;0.125;14;True;(57, 1):(16, 100):(40, 1):(54, 29):(11, 27):(34, 80):(16, 6):(24, 77):(21, 66):(91, 64):(99, 95):(68, 60):(39, 9):(19, 34);0.002001523971557617;5893;15
graph_119_0.125.gml;119;877;0.125;greedy_v1;0.25;29;False;-1;0.0019996166229248047;6256;25
graph_119_0.125.gml;119;877;0.125;greedy_v1;0.5;59;False;-1;0.0029997825622558594;6256;25
graph_119_0.125.gml;119;877;0.125;greedy_v1;0.75;89;False;-1;0.0019986629486083984;6256;25
graph_120_0.5.gml;120;3570;0.5;greedy_v1;0.125;15;False;-1;0.006999492645263672;8594;8
graph_120_0.5.gml;120;3570;0.5;greedy_v1;0.25;30;False;-1;0.006998777389526367;8594;8
graph_120_0.5.gml;120;3570;0.5;greedy_v1;0.5;60;False;-1;0.00699925422668457;8594;8
graph_120_0.5.gml;120;3570;0.5;greedy_v1;0.75;90;False;-1;0.007000446319580078;8594;8
graph_120_0.25.gml;120;1785;0.25;greedy_v1;0.125;15;True;(80, 46):(30, 68):(3, 1):(39, 9):(57, 10):(18, 19):(80, 61):(17, 73):(57, 93):(64, 29):(25, 11):(1, 29):(44, 53):(33, 88):(47, 21);0.004000186920166016;7260;16
graph_120_0.25.gml;120;1785;0.25;greedy_v1;0.25;30;False;-1;0.003997802734375;7266;16
graph_120_0.25.gml;120;1785;0.25;greedy_v1;0.5;60;False;-1;0.0039997100830078125;7266;16
graph_120_0.25.gml;120;1785;0.25;greedy_v1;0.75;90;False;-1;0.007997512817382812;7266;16
graph_120_0.75.gml;120;5355;0.75;greedy_v1;0.125;15;False;-1;0.010997772216796875;10304;5
graph_120_0.75.gml;120;5355;0.75;greedy_v1;0.25;30;False;-1;0.011997699737548828;10304;5
graph_120_0.75.gml;120;5355;0.75;greedy_v1;0.5;60;False;-1;0.01199960708618164;10304;5
graph_120_0.75.gml;120;5355;0.75;greedy_v1;0.75;90;False;-1;0.011998891830444336;10304;5
graph_120_0.125.gml;120;892;0.125;greedy_v1;0.125;15;True;(11, 68):(41, 72):(72, 37):(30, 68):(57, 10):(60, 68):(80, 61):(39, 62):(57, 93):(64, 29):(51, 100):(82, 1):(88, 40):(87, 8):(32, 18);0.0029993057250976562;5996;16
graph_120_0.125.gml;120;892;0.125;greedy_v1;0.25;30;False;-1;0.0029993057250976562;6311;25
graph_120_0.125.gml;120;892;0.125;greedy_v1;0.5;60;False;-1;0.0030002593994140625;6311;25
graph_120_0.125.gml;120;892;0.125;greedy_v1;0.75;90;False;-1;0.0030012130737304688;6311;25
graph_121_0.5.gml;121;3630;0.5;greedy_v1;0.125;15;False;-1;0.0069997310638427734;8792;8
graph_121_0.5.gml;121;3630;0.5;greedy_v1;0.25;30;False;-1;0.00700068473815918;8792;8
graph_121_0.5.gml;121;3630;0.5;greedy_v1;0.5;60;False;-1;0.00699925422668457;8792;8
graph_121_0.5.gml;121;3630;0.5;greedy_v1;0.75;90;False;-1;0.0069997310638427734;8792;8
graph_121_0.25.gml;121;1815;0.25;greedy_v1;0.125;15;True;(100, 49):(64, 91):(80, 46):(47, 81):(15, 87):(18, 19):(49, 12):(100, 6):(1, 72):(69, 19):(33, 37):(1, 100):(99, 95):(44, 53):(39, 9);0.003992795944213867;7370;16
graph_121_0.25.gml;121;1815;0.25;greedy_v1;0.25;30;False;-1;0.003999471664428711;7370;16
graph_121_0.25.gml;121;1815;0.25;greedy_v1;0.5;60;False;-1;0.003999948501586914;7370;16
graph_121_0.25.gml;121;1815;0.25;greedy_v1;0.75;90;False;-1;0.004000425338745117;7370;16
graph_121_0.75.gml;121;5445;0.75;greedy_v1;0.125;15;False;-1;0.012532234191894531;10639;5
graph_121_0.75.gml;121;5445;0.75;greedy_v1;0.25;30;False;-1;0.010998964309692383;10639;5
graph_121_0.75.gml;121;5445;0.75;greedy_v1;0.5;60;False;-1;0.013000249862670898;10639;5
graph_121_0.75.gml;121;5445;0.75;greedy_v1;0.75;90;False;-1;0.011999845504760742;10639;5
graph_121_0.125.gml;121;907;0.125;greedy_v1;0.125;15;True;(75, 27):(51, 73):(50, 91):(33, 88):(13, 46):(3, 1):(15, 87):(25, 21):(35, 48):(58, 19):(99, 95):(100, 82):(55, 83):(100, 40):(100, 69);0.001999378204345703;6119;16
graph_121_0.125.gml;121;907;0.125;greedy_v1;0.25;30;False;-1;0.0029997825622558594;6437;26
graph_121_0.125.gml;121;907;0.125;greedy_v1;0.5;60;False;-1;0.0030002593994140625;6437;26
graph_121_0.125.gml;121;907;0.125;greedy_v1;0.75;90;False;-1;0.002997875213623047;6437;26
graph_122_0.5.gml;122;3690;0.5;greedy_v1;0.125;15;False;-1;0.007999897003173828;8928;9
graph_122_0.5.gml;122;3690;0.5;greedy_v1;0.25;30;False;-1;0.008037090301513672;8928;9
graph_122_0.5.gml;122;3690;0.5;greedy_v1;0.5;61;False;-1;0.007998228073120117;8928;9
graph_122_0.5.gml;122;3690;0.5;greedy_v1;0.75;91;False;-1;0.008996248245239258;8928;9
graph_122_0.25.gml;122;1845;0.25;greedy_v1;0.125;15;True;(10, 37):(37, 55):(100, 40):(77, 8):(72, 37):(42, 31):(27, 58):(51, 100):(69, 19):(1, 100):(25, 11):(1, 29):(100, 82):(44, 53):(64, 8);0.004996776580810547;7357;16
graph_122_0.25.gml;122;1845;0.25;greedy_v1;0.25;30;False;-1;0.004997730255126953;7377;18
graph_122_0.25.gml;122;1845;0.25;greedy_v1;0.5;61;False;-1;0.0040318965911865234;7377;18
graph_122_0.25.gml;122;1845;0.25;greedy_v1;0.75;91;False;-1;0.00400090217590332;7377;18
graph_122_0.75.gml;122;5535;0.75;greedy_v1;0.125;15;False;-1;0.013033866882324219;10698;5
graph_122_0.75.gml;122;5535;0.75;greedy_v1;0.25;30;False;-1;0.013003110885620117;10698;5
graph_122_0.75.gml;122;5535;0.75;greedy_v1;0.5;61;False;-1;0.013030290603637695;10698;5
graph_122_0.75.gml;122;5535;0.75;greedy_v1;0.75;91;False;-1;0.012997150421142578;10698;5
graph_122_0.125.gml;122;922;0.125;greedy_v1;0.125;15;True;(10, 37):(87, 23):(11, 68):(77, 8):(72, 37):(73, 52):(15, 87):(100, 6):(49, 12):(21, 66):(69, 19):(1, 100):(20, 54):(84, 53):(64, 8);0.003034353256225586;5691;16
graph_122_0.125.gml;122;922;0.125;greedy_v1;0.25;30;False;-1;0.003034353256225586;6262;30
graph_122_0.125.gml;122;922;0.125;greedy_v1;0.5;61;False;-1;0.0029969215393066406;6262;30
graph_122_0.125.gml;122;922;0.125;greedy_v1;0.75;91;False;-1;0.0029649734497070312;6262;30
graph_123_0.5.gml;123;3751;0.5;greedy_v1;0.125;15;False;-1;0.008002281188964844;8937;9
graph_123_0.5.gml;123;3751;0.5;greedy_v1;0.25;30;False;-1;0.009999752044677734;8937;9
graph_123_0.5.gml;123;3751;0.5;greedy_v1;0.5;61;False;-1;0.008031129837036133;8937;9
graph_123_0.5.gml;123;3751;0.5;greedy_v1;0.75;92;False;-1;0.00801992416381836;8937;9
graph_123_0.25.gml;123;1875;0.25;greedy_v1;0.125;15;True;(51, 73):(100, 49):(92, 16):(16, 100):(80, 38):(47, 81):(80, 61):(69, 19):(33, 37):(20, 54):(74, 89):(84, 31):(82, 1):(27, 28):(64, 8);0.0040340423583984375;7544;16
graph_123_0.25.gml;123;1875;0.25;greedy_v1;0.25;30;False;-1;0.006034374237060547;7550;16
graph_123_0.25.gml;123;1875;0.25;greedy_v1;0.5;61;False;-1;0.004032611846923828;7550;16
graph_123_0.25.gml;123;1875;0.25;greedy_v1;0.75;92;False;-1;0.005039691925048828;7550;16
graph_123_0.75.gml;123;5627;0.75;greedy_v1;0.125;15;False;-1;0.011030197143554688;10963;6
graph_123_0.75.gml;123;5627;0.75;greedy_v1;0.25;30;False;-1;0.010034322738647461;10963;6
graph_123_0.75.gml;123;5627;0.75;greedy_v1;0.5;61;False;-1;0.009965658187866211;10963;6
graph_123_0.75.gml;123;5627;0.75;greedy_v1;0.75;92;False;-1;0.01203465461730957;10963;6
graph_123_0.125.gml;123;937;0.125;greedy_v1;0.125;15;True;(72, 79):(100, 49):(5, 50):(92, 16):(11, 27):(100, 6):(31, 100):(74, 89):(1, 42):(91, 64):(1, 100):(69, 19):(92, 1):(82, 1):(27, 28);0.002034902572631836;5786;16
graph_123_0.125.gml;123;937;0.125;greedy_v1;0.25;30;False;-1;0.004002809524536133;6375;30
graph_123_0.125.gml;123;937;0.125;greedy_v1;0.5;61;False;-1;0.00299835205078125;6375;30
graph_123_0.125.gml;123;937;0.125;greedy_v1;0.75;92;False;-1;0.0030384063720703125;6375;30
graph_124_0.5.gml;124;3813;0.5;greedy_v1;0.125;15;False;-1;0.010037899017333984;9377;9
graph_124_0.5.gml;124;3813;0.5;greedy_v1;0.25;31;False;-1;0.008035421371459961;9377;9
graph_124_0.5.gml;124;3813;0.5;greedy_v1;0.5;62;False;-1;0.010034322738647461;9377;9
graph_124_0.5.gml;124;3813;0.5;greedy_v1;0.75;93;False;-1;0.009033441543579102;9377;9
graph_124_0.25.gml;124;1906;0.25;greedy_v1;0.125;15;False;-1;0.00500035285949707;7826;14
graph_124_0.25.gml;124;1906;0.25;greedy_v1;0.25;31;False;-1;0.004968166351318359;7826;14
graph_124_0.25.gml;124;1906;0.25;greedy_v1;0.5;62;False;-1;0.005002021789550781;7826;14
graph_124_0.25.gml;124;1906;0.25;greedy_v1;0.75;93;False;-1;0.005035400390625;7826;14
graph_124_0.75.gml;124;5719;0.75;greedy_v1;0.125;15;False;-1;0.01400136947631836;11263;6
graph_124_0.75.gml;124;5719;0.75;greedy_v1;0.25;31;False;-1;0.012995243072509766;11263;6
graph_124_0.75.gml;124;5719;0.75;greedy_v1;0.5;62;False;-1;0.013000249862670898;11263;6
graph_124_0.75.gml;124;5719;0.75;greedy_v1;0.75;93;False;-1;0.009999513626098633;11263;6
graph_124_0.125.gml;124;953;0.125;greedy_v1;0.125;15;True;(80, 46):(64, 91):(47, 65):(61, 100):(34, 80):(18, 19):(100, 69):(80, 16):(35, 48):(21, 66):(69, 19):(91, 64):(20, 54):(19, 34):(100, 24);0.0030012130737304688;6285;16
graph_124_0.125.gml;124;953;0.125;greedy_v1;0.25;31;False;-1;0.0029993057250976562;6683;27
graph_124_0.125.gml;124;953;0.125;greedy_v1;0.5;62;False;-1;0.0029997825622558594;6683;27
graph_124_0.125.gml;124;953;0.125;greedy_v1;0.75;93;False;-1;0.002000093460083008;6683;27
graph_125_0.5.gml;125;3875;0.5;greedy_v1;0.125;15;False;-1;0.010000467300415039;9256;10
graph_125_0.5.gml;125;3875;0.5;greedy_v1;0.25;31;False;-1;0.009000301361083984;9256;10
graph_125_0.5.gml;125;3875;0.5;greedy_v1;0.5;62;False;-1;0.007998943328857422;9256;10
graph_125_0.5.gml;125;3875;0.5;greedy_v1;0.75;93;False;-1;0.0070002079010009766;9256;10
graph_125_0.25.gml;125;1937;0.25;greedy_v1;0.125;15;False;-1;0.003999471664428711;7986;15
graph_125_0.25.gml;125;1937;0.25;greedy_v1;0.25;31;False;-1;0.003999948501586914;7986;15
graph_125_0.25.gml;125;1937;0.25;greedy_v1;0.5;62;False;-1;0.003999948501586914;7986;15
graph_125_0.25.gml;125;1937;0.25;greedy_v1;0.75;93;False;-1;0.00500035285949707;7986;15
graph_125_0.75.gml;125;5812;0.75;greedy_v1;0.125;15;False;-1;0.012000083923339844;11221;5
graph_125_0.75.gml;125;5812;0.75;greedy_v1;0.25;31;False;-1;0.012999773025512695;11221;5
graph_125_0.75.gml;125;5812;0.75;greedy_v1;0.5;62;False;-1;0.010999917984008789;11221;5
graph_125_0.75.gml;125;5812;0.75;greedy_v1;0.75;93;False;-1;0.012000799179077148;11221;5
graph_125_0.125.gml;125;968;0.125;greedy_v1;0.125;15;True;(57, 1):(10, 37):(92, 87):(27, 93):(64, 91):(41, 72):(54, 29):(18, 19):(80, 16):(54, 47):(21, 66):(1, 100):(1, 29):(88, 40):(100, 24);0.002999544143676758;6045;16
graph_125_0.125.gml;125;968;0.125;greedy_v1;0.25;31;False;-1;0.0029993057250976562;6654;28
graph_125_0.125.gml;125;968;0.125;greedy_v1;0.5;62;False;-1;0.0029997825622558594;6654;28
graph_125_0.125.gml;125;968;0.125;greedy_v1;0.75;93;False;-1;0.003000020980834961;6654;28
graph_126_0.5.gml;126;3937;0.5;greedy_v1;0.125;15;False;-1;0.007999420166015625;9413;9
graph_126_0.5.gml;126;3937;0.5;greedy_v1;0.25;31;False;-1;0.008420705795288086;9413;9
graph_126_0.5.gml;126;3937;0.5;greedy_v1;0.5;63;False;-1;0.007999658584594727;9413;9
graph_126_0.5.gml;126;3937;0.5;greedy_v1;0.75;94;False;-1;0.00799870491027832;9413;9
graph_126_0.25.gml;126;1968;0.25;greedy_v1;0.125;15;True;(25, 46):(41, 72):(40, 1):(10, 78):(47, 81):(42, 31):(39, 62):(25, 21):(24, 77):(63, 50):(91, 64):(13, 57):(33, 37):(30, 2):(75, 27);0.004999399185180664;8008;16
graph_126_0.25.gml;126;1968;0.25;greedy_v1;0.25;31;False;-1;0.004999637603759766;8010;16
graph_126_0.25.gml;126;1968;0.25;greedy_v1;0.5;63;False;-1;0.003999948501586914;8010;16
graph_126_0.25.gml;126;1968;0.25;greedy_v1;0.75;94;False;-1;0.00500035285949707;8010;16
graph_126_0.75.gml;126;5906;0.75;greedy_v1;0.125;15;False;-1;0.010998725891113281;11444;5
graph_126_0.75.gml;126;5906;0.75;greedy_v1;0.25;31;False;-1;0.010999917984008789;11444;5
graph_126_0.75.gml;126;5906;0.75;greedy_v1;0.5;63;False;-1;0.011000633239746094;11444;5
graph_126_0.75.gml;126;5906;0.75;greedy_v1;0.75;94;False;-1;0.010999679565429688;11444;5
graph_126_0.125.gml;126;984;0.125;greedy_v1;0.125;15;True;(77, 8):(40, 1):(63, 77):(73, 68):(81, 74):(42, 31):(57, 93):(1, 58):(69, 19):(91, 64):(13, 57):(84, 31):(30, 2):(100, 82):(75, 27);0.003001689910888672;6410;16
graph_126_0.125.gml;126;984;0.125;greedy_v1;0.25;31;False;-1;0.0019996166229248047;6901;28
graph_126_0.125.gml;126;984;0.125;greedy_v1;0.5;63;False;-1;0.003000020980834961;6901;28
graph_126_0.125.gml;126;984;0.125;greedy_v1;0.75;94;False;-1;0.003000020980834961;6901;28
graph_127_0.5.gml;127;4000;0.5;greedy_v1;0.125;15;False;-1;0.007999897003173828;9520;9
graph_127_0.5.gml;127;4000;0.5;greedy_v1;0.25;31;False;-1;0.00699925422668457;9520;9
graph_127_0.5.gml;127;4000;0.5;greedy_v1;0.5;63;False;-1;0.009000301361083984;9520;9
graph_127_0.5.gml;127;4000;0.5;greedy_v1;0.75;95;False;-1;0.008000612258911133;9520;9
graph_127_0.25.gml;127;2000;0.25;greedy_v1;0.125;15;True;(66, 84):(92, 87):(13, 46):(73, 68):(3, 1):(81, 74):(15, 87):(39, 62):(24, 77):(64, 29):(10, 19):(20, 54):(75, 27):(33, 88):(64, 8);0.004999399185180664;8033;16
graph_127_0.25.gml;127;2000;0.25;greedy_v1;0.25;31;False;-1;0.003999471664428711;8039;17
graph_127_0.25.gml;127;2000;0.25;greedy_v1;0.5;63;False;-1;0.004999876022338867;8039;17
graph_127_0.25.gml;127;2000;0.25;greedy_v1;0.75;95;False;-1;0.003998756408691406;8039;17
graph_127_0.75.gml;127;6000;0.75;greedy_v1;0.125;15;False;-1;0.01300048828125;11489;5
graph_127_0.75.gml;127;6000;0.75;greedy_v1;0.25;31;False;-1;0.010999917984008789;11489;5
graph_127_0.75.gml;127;6000;0.75;greedy_v1;0.5;63;False;-1;0.012000083923339844;11489;5
graph_127_0.75.gml;127;6000;0.75;greedy_v1;0.75;95;False;-1;0.010999917984008789;11489;5
graph_127_0.125.gml;127;1000;0.125;greedy_v1;0.125;15;True;(37, 55):(5, 50):(91, 49):(47, 81):(72, 1):(1, 72):(81, 74):(39, 62):(50, 38):(24, 77):(57, 93):(21, 66):(33, 37):(1, 100):(25, 46);0.0019998550415039062;6509;16
graph_127_0.125.gml;127;1000;0.125;greedy_v1;0.25;31;False;-1;0.0030002593994140625;6980;27
graph_127_0.125.gml;127;1000;0.125;greedy_v1;0.5;63;False;-1;0.0030019283294677734;6980;27
graph_127_0.125.gml;127;1000;0.125;greedy_v1;0.75;95;False;-1;0.002999544143676758;6980;27
graph_128_0.5.gml;128;4064;0.5;greedy_v1;0.125;16;False;-1;0.007999420166015625;9935;8
graph_128_0.5.gml;128;4064;0.5;greedy_v1;0.25;32;False;-1;0.008000612258911133;9935;8
graph_128_0.5.gml;128;4064;0.5;greedy_v1;0.5;64;False;-1;0.007999897003173828;9935;8
graph_128_0.5.gml;128;4064;0.5;greedy_v1;0.75;96;False;-1;0.008000612258911133;9935;8
graph_128_0.25.gml;128;2032;0.25;greedy_v1;0.125;16;False;-1;0.003999471664428711;8319;16
graph_128_0.25.gml;128;2032;0.25;greedy_v1;0.25;32;False;-1;0.004999399185180664;8319;16
graph_128_0.25.gml;128;2032;0.25;greedy_v1;0.5;64;False;-1;0.0039997100830078125;8319;16
graph_128_0.25.gml;128;2032;0.25;greedy_v1;0.75;96;False;-1;0.0039997100830078125;8319;16
graph_128_0.75.gml;128;6096;0.75;greedy_v1;0.125;16;False;-1;0.014000415802001953;11796;6
graph_128_0.75.gml;128;6096;0.75;greedy_v1;0.25;32;False;-1;0.012999773025512695;11796;6
graph_128_0.75.gml;128;6096;0.75;greedy_v1;0.5;64;False;-1;0.013583898544311523;11796;6
graph_128_0.75.gml;128;6096;0.75;greedy_v1;0.75;96;False;-1;0.014003753662109375;11796;6
graph_128_0.125.gml;128;1016;0.125;greedy_v1;0.125;16;True;(57, 1):(87, 8):(80, 46):(13, 46):(3, 16):(1, 72):(49, 12):(1, 83):(33, 37):(74, 89):(92, 1):(82, 1):(68, 60):(55, 83):(47, 21):(100, 69);0.002999544143676758;6838;17
graph_128_0.125.gml;128;1016;0.125;greedy_v1;0.25;32;False;-1;0.0029997825622558594;7181;27
graph_128_0.125.gml;128;1016;0.125;greedy_v1;0.5;64;False;-1;0.0030002593994140625;7181;27
graph_128_0.125.gml;128;1016;0.125;greedy_v1;0.75;96;False;-1;0.0039975643157958984;7181;27
graph_129_0.5.gml;129;4128;0.5;greedy_v1;0.125;16;False;-1;0.00899958610534668;10017;9
graph_129_0.5.gml;129;4128;0.5;greedy_v1;0.25;32;False;-1;0.008999347686767578;10017;9
graph_129_0.5.gml;129;4128;0.5;greedy_v1;0.5;64;False;-1;0.008001327514648438;10017;9
graph_129_0.5.gml;129;4128;0.5;greedy_v1;0.75;96;False;-1;0.007999658584594727;10017;9
graph_129_0.25.gml;129;2064;0.25;greedy_v1;0.125;16;False;-1;0.0039997100830078125;8454;16
graph_129_0.25.gml;129;2064;0.25;greedy_v1;0.25;32;False;-1;0.004999876022338867;8454;16
graph_129_0.25.gml;129;2064;0.25;greedy_v1;0.5;64;False;-1;0.003999948501586914;8454;16
graph_129_0.25.gml;129;2064;0.25;greedy_v1;0.75;96;False;-1;0.005000114440917969;8454;16
